"","RECORDING_SESSION_LABEL","sentence","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_INDEX","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X","LaunchSite"
"4050","lz",90,"6","2","1","487.3","34.7"
"4051","lz",91,"5","2","1","379.4","5.60000000000002"
"4052","lz",92,"4","2","1","306.4","43.6"
"4053","lz",93,"7","2","1","511.9","10.1"
"4054","lz",94,"3","2","1","241","40"
"4055","lz",95,"6","2","1","451.6","35.4"
"4056","lz",96,"3","2","1","308.3","7.69999999999999"
"4057","lz",97,"4","2","1","349.5","0.5"
"4058","lz",98,"5","2","1","370","15"
"4059","lz",99,"5","1","2","256.7","127.3"
"4060","lz",100,"3","1","1","313.1","105.9"
"4061","lz",101,"5","2","2","313.5","1.5"
"4062","lz",102,"3","2","1","276.2","39.8"
"4063","lz",103,"5","2","1","367.6","17.4"
"4064","lz",104,"4","2","1","379.2","3.80000000000001"
"4065","lz",105,"4","2","1","299.5","50.5"
"4066","lz",106,"7","2","1","437.8","50.2"
"4067","lz",107,"5","2","1","337.4","46.6"
"4068","lz",108,"8","2","2","516","7"
"4069","lz",109,"5","2","1","360","26"
"4070","lz",110,"5","2","1","368.9","17.1"
"4071","lz",111,"6","2","1","385.3","33.7"
"4072","lz",112,"10","2","1","447.3","41.7"
"4073","lz",113,"4","2","1","354.8","63.2"
"4074","lz",114,"5","2","1","379.1","39.9"
"4075","lz",115,"11","2","1","446.5","42.5"
"4076","lz",116,"2","2","1","251","30"
"4077","lz",117,"4","2","1","320.2","63.8"
"4078","lz",118,"3","1","1","313.8","70.2"
"4079","lz",119,"6","2","1","422","33"
"4080","lz",120,"4","2","1","314.4","34.6"
"4081","mengqr",1,"4","2","1","418.1","1.89999999999998"
"4082","mengqr",2,"3","1","1","252.8","132.2"
"4083","mengqr",3,"2","1","1","243.8","71.2"
"4084","mengqr",4,"3","2","1","298.7","15.3"
"4085","mengqr",5,"5","2","1","453.6","1.39999999999998"
"4086","mengqr",6,"3","2","1","343.9","41.1"
"4087","mengqr",7,"2","2","1","264.8","51.2"
"4088","mengqr",8,"2","1","1","309.8","75.2"
"4089","mengqr",9,"3","2","1","346","39"
"4090","mengqr",10,"3","1","1","312.8","73.2"
"4091","mengqr",11,"4","2","1","372.2","12.8"
"4092","mengqr",12,"3","2","1","274.3","41.7"
"4093","mengqr",13,"3","2","1","420.8","68.2"
"4094","mengqr",14,"3","1","1","246.3","103.7"
"4095","mengqr",15,"4","1","1","420.8","102.2"
"4096","mengqr",16,"4","2","1","387.5","67.5"
"4097","mengqr",17,"5","2","1","428.4","59.6"
"4098","mengqr",18,"6","2","1","551.8","6.20000000000005"
"4099","mengqr",19,"2","1","1","232.1","81.9"
"4100","mengqr",20,"3","2","1","404.4","15.6"
"4101","mengqr",21,"4","2","1","330","55"
"4102","mengqr",22,"7","2","1","428.3","60.7"
"4103","mengqr",23,"3","1","1","287.8","96.2"
"4104","mengqr",24,"4","2","1","436","53"
"4105","mengqr",25,"3","2","1","359.8","24.2"
"4106","mengqr",26,"9","2","1","446.8","42.2"
"4107","mengqr",27,"3","1","1","361.7","92.3"
"4108","mengqr",28,"3","2","1","339","11"
"4109","mengqr",29,"2","1","1","280.5","104.5"
"4110","mengqr",30,"1","1","1","175.8","104.2"
"4111","mengqr",31,"2","2","1","251.1","27.9"
"4112","mengqr",32,"6","2","1","517.4","40.6"
"4113","mengqr",33,"3","2","1","396.4","22.6"
"4114","mengqr",34,"5","1","1","460.4","96.6"
"4115","mengqr",35,"2","1","1","254","96"
"4116","mengqr",36,"5","1","1","312","108"
"4117","mengqr",37,"3","2","1","393.3","60.7"
"4118","mengqr",38,"6","2","1","392.4","61.6"
"4119","mengqr",39,"1","1","1","166.8","80.2"
"4120","mengqr",40,"3","1","1","311","73"
"4121","mengqr",41,"5","2","1","409.2","45.8"
"4122","mengqr",42,"4","2","1","456.5","66.5"
"4123","mengqr",43,"3","2","1","370.9","14.1"
"4124","mengqr",44,"3","1","1","246.5","103.5"
"4125","mengqr",45,"4","2","1","389.9","64.1"
"4126","mengqr",46,"5","1","1","432","90"
"4127","mengqr",47,"4","2","1","292.5","59.5"
"4128","mengqr",48,"4","1","1","413","76"
"4129","mengqr",49,"3","2","1","298.5","16.5"
"4130","mengqr",50,"7","2","1","422.3","32.7"
"4131","mengqr",51,"6","1","1","481.3","77.7"
"4132","mengqr",52,"3","1","1","378.9","110.1"
"4133","mengqr",53,"4","2","1","423.4","27.6"
"4134","mengqr",54,"4","1","1","343","112"
"4135","mengqr",55,"2","1","1","266.8","83.2"
"4136","mengqr",56,"6","2","1","520.9","2.10000000000002"
"4137","mengqr",57,"4","1","2","333","86"
"4138","mengqr",58,"3","2","1","304.1","11.9"
"4139","mengqr",59,"3","2","1","318.4","31.6"
"4140","mengqr",60,"4","2","1","382","38"
"4141","mengqr",61,"3","1","1","320.3","134.7"
"4142","mengqr",62,"6","1","2","395.7","93.3"
"4143","mengqr",63,"6","2","1","451.9","3.10000000000002"
"4144","mengqr",64,"3","1","1","355.4","97.6"
"4145","mengqr",65,"6","2","1","475.7","13.3"
"4146","mengqr",66,"3","2","1","312.8","4.19999999999999"
"4147","mengqr",67,"4","2","1","337.1","45.9"
"4148","mengqr",68,"3","2","1","318.1","31.9"
"4149","mengqr",69,"3","2","1","296.2","18.8"
"4150","mengqr",70,"4","2","1","380.2","40.8"
"4151","mengqr",71,"4","2","1","432.1","55.9"
"4152","mengqr",72,"5","2","1","391.8","28.2"
"4153","mengqr",73,"5","2","1","513.2","43.8"
"4154","mengqr",74,"3","2","1","274.2","39.8"
"4155","mengqr",75,"5","2","1","516.2","5.79999999999995"
"4156","mengqr",76,"3","1","1","349.3","105.7"
"4157","mengqr",77,"6","2","1","465.7","57.3"
"4158","mengqr",78,"4","2","1","429.6","25.4"
"4159","mengqr",79,"4","2","1","442.8","11.2"
"4160","mengqr",80,"3","2","1","371","46"
"4161","mengqr",81,"4","1","1","444.8","78.2"
"4162","mengqr",82,"3","1","1","376.2","77.8"
"4163","mengqr",83,"6","2","2","355.8","29.2"
"4164","mengqr",84,"6","2","1","458","65"
"4165","mengqr",85,"6","2","1","512.7","10.3"
"4166","mengqr",86,"8","2","1","508.5","14.5"
"4167","mengqr",87,"3","2","1","309.1","5.89999999999998"
"4168","mengqr",88,"3","2","1","250.8","29.2"
"4169","mengqr",89,"4","2","1","416.5","4.5"
"4170","mengqr",90,"4","2","1","469.1","52.9"
"4171","mengqr",91,"4","2","1","344.7","40.3"
"4172","mengqr",92,"3","2","1","313.4","36.6"
"4173","mengqr",93,"4","2","1","479.4","42.6"
"4174","mengqr",94,"1","1","1","163.4","117.6"
"4175","mengqr",95,"4","2","1","426.8","60.2"
"4176","mengqr",96,"2","1","1","244.3","71.7"
"4177","mengqr",97,"2","1","1","272.6","77.4"
"4178","mengqr",98,"3","2","1","317.8","67.2"
"4179","mengqr",99,"3","1","1","311.6","72.4"
"4180","mengqr",100,"3","2","1","354","65"
"4181","mengqr",101,"2","1","1","215.2","99.8"
"4182","mengqr",102,"3","2","1","261.6","54.4"
"4183","mengqr",103,"3","1","1","312.2","72.8"
"4184","mengqr",104,"2","1","1","289.3","93.7"
"4185","mengqr",105,"2","1","1","251.3","98.7"
"4186","mengqr",106,"10","1","2","377.1","110.9"
"4187","mengqr",107,"4","2","1","338.3","45.7"
"4188","mengqr",108,"6","1","2","377.3","145.7"
"4189","mengqr",109,"3","2","1","371.7","14.3"
"4190","mengqr",110,"3","1","1","275.2","110.8"
"4191","mengqr",111,"3","1","1","278.3","140.7"
"4192","mengqr",112,"4","2","1","454.4","34.6"
"4193","mengqr",113,"5","2","1","401.2","16.8"
"4194","mengqr",114,"3","2","1","391.7","27.3"
"4195","mengqr",115,"5","1","1","395.1","93.9"
"4196","mengqr",116,"2","2","1","278","3"
"4197","mengqr",117,"3","2","1","334.9","49.1"
"4198","mengqr",118,"5","1","2","203.6","180.4"
"4199","mengqr",119,"4","2","1","399.4","55.6"
"4200","mengqr",120,"5","2","2","310.7","38.3"
"4201","mqq",1,"2","1","1","267.3","152.7"
"4202","mqq",2,"7","2","1","343.9","41.1"
"4203","mqq",3,"7","2","2","314.7","0.300000000000011"
"4204","mqq",4,"2","1","1","223.3","90.7"
"4205","mqq",5,"5","1","1","350.5","104.5"
"4206","mqq",6,"2","1","1","287.7","97.3"
"4207","mqq",7,"1","1","1","135.8","180.2"
"4208","mqq",8,"3","2","1","361","24"
"4209","mqq",9,"2","1","1","278","107"
"4210","mqq",10,"4","2","1","351.1","34.9"
"4211","mqq",11,"6","2","1","343.1","41.9"
"4212","mqq",12,"2","2","1","274.6","41.4"
"4213","mqq",13,"5","2","1","488.2","0.800000000000011"
"4214","mqq",14,"1","1","1","140.8","209.2"
"4215","mqq",15,"4","2","1","461.9","61.1"
"4216","mqq",16,"5","2","1","420.2","34.8"
"4217","mqq",17,"5","2","1","432.3","55.7"
"4218","mqq",18,"3","1","1","489.8","68.2"
"4219","mqq",19,"5","2","2","277.5","36.5"
"4220","mqq",20,"1","1","1","125.4","294.6"
"4221","mqq",21,"2","1","1","238.6","146.4"
"4222","mqq",22,"5","1","2","312.8","176.2"
"4223","mqq",23,"3","2","1","314.8","69.2"
"4224","mqq",24,"2","2","1","431.2","57.8"
"4225","mqq",25,"5","2","2","354.2","29.8"
"4226","mqq",26,"1","1","1","128.1","360.9"
"4227","mqq",27,"5","1","1","313.7","140.3"
"4228","mqq",28,"2","2","1","302.1","47.9"
"4229","mqq",29,"2","1","1","245.8","139.2"
"4230","mqq",30,"4","2","2","272.9","7.10000000000002"
"4231","mqq",31,"2","2","1","255.8","23.2"
"4232","mqq",32,"2","1","1","454.2","103.8"
"4233","mqq",33,"4","1","2","330","89"
"4234","mqq",34,"3","1","1","438.6","118.4"
"4235","mqq",35,"2","1","1","278.1","71.9"
"4236","mqq",36,"2","1","1","306.9","113.1"
"4237","mqq",37,"2","1","1","345.2","108.8"
"4238","mqq",38,"8","1","2","345.3","108.7"
"4239","mqq",39,"2","2","1","225","22"
"4240","mqq",40,"5","1","2","309.4","74.6"
"4241","mqq",41,"1","1","1","124.6","330.4"
"4242","mqq",42,"8","1","2","419.3","103.7"
"4243","mqq",43,"2","1","1","245.6","139.4"
"4244","mqq",44,"2","2","1","318","32"
"4245","mqq",45,"6","2","1","393.7","60.3"
"4246","mqq",46,"5","2","1","485.4","36.6"
"4247","mqq",47,"3","1","2","254.3","97.7"
"4248","mqq",48,"9","1","2","407.8","81.2"
"4249","mqq",49,"2","2","1","292.7","22.3"
"4250","mqq",50,"4","1","1","380.9","74.1"
"4251","mqq",51,"7","2","1","514.2","44.8"
"4252","mqq",52,"6","2","1","427.8","61.2"
"4253","mqq",53,"6","1","2","348.1","102.9"
"4254","mqq",54,"2","1","1","284.1","170.9"
"4255","mqq",55,"3","1","2","275.8","74.2"
"4256","mqq",56,"5","2","1","470.2","52.8"
"4257","mqq",57,"5","2","1","393.5","25.5"
"4258","mqq",58,"2","1","1","237.9","78.1"
"4259","mqq",59,"2","2","1","324.6","25.4"
"4260","mqq",60,"2","1","1","284.3","135.7"
"4261","mqq",61,"2","1","1","258.5","196.5"
"4262","mqq",62,"6","2","2","447.4","41.6"
"4263","mqq",63,"6","2","2","452.4","2.60000000000002"
"4264","mqq",64,"4","1","2","258.2","194.8"
"4265","mqq",65,"8","2","1","467.1","21.9"
"4266","mqq",66,"3","1","1","203.9","113.1"
"4267","mqq",67,"2","1","1","262.2","120.8"
"4268","mqq",68,"3","2","1","343.5","6.5"
"4269","mqq",69,"1","1","1","128.4","186.6"
"4270","mqq",70,"2","1","1","204.5","216.5"
"4271","mqq",71,"7","2","1","459.6","28.4"
"4272","mqq",72,"2","2","1","397.5","22.5"
"4273","mqq",73,"2","1","1","318.2","238.8"
"4274","mqq",74,"1","1","1","112.5","201.5"
"4275","mqq",75,"8","2","2","480.4","41.6"
"4276","mqq",76,"3","1","1","358.4","96.6"
"4277","mqq",77,"5","2","1","464.4","58.6"
"4278","mqq",78,"2","1","1","270.7","184.3"
"4279","mqq",79,"6","2","1","452.2","1.80000000000001"
"4280","mqq",80,"2","2","1","362.2","54.8"
"4281","mqq",81,"5","2","1","482.7","40.3"
"4282","mqq",82,"4","1","1","226.4","227.6"
"4283","mqq",83,"4","2","1","383.8","1.19999999999999"
"4284","mqq",84,"5","2","1","506.2","16.8"
"4285","mqq",85,"7","2","2","471.9","51.1"
"4286","mqq",86,"5","2","1","459.3","63.7"
"4287","mqq",87,"3","2","1","300.6","14.4"
"4288","mqq",88,"2","2","1","240.8","39.2"
"4289","mqq",89,"5","2","1","352.1","68.9"
"4290","mqq",90,"4","2","1","475.3","46.7"
"4291","mqq",91,"6","1","2","298.9","86.1"
"4292","mqq",92,"2","2","1","319.4","30.6"
"4293","mqq",93,"1","1","1","189.5","332.5"
"4294","mqq",94,"1","1","1","147.7","133.3"
"4295","mqq",95,"8","2","1","464.1","22.9"
"4296","mqq",96,"2","1","1","245.6","70.4"
"4297","mqq",97,"1","1","1","123.2","226.8"
"4298","mqq",98,"6","2","2","349.5","35.5"
"4299","mqq",99,"3","2","1","368","16"
"4300","mqq",100,"2","1","1","351.9","67.1"
"4301","mqq",101,"3","1","2","219","96"
"4302","mqq",102,"2","2","1","283.5","32.5"
"4303","mqq",103,"1","1","1","141.1","243.9"
"4304","mqq",104,"2","2","1","364","19"
"4305","mqq",105,"4","2","1","324.2","25.8"
"4306","mqq",106,"6","1","2","413.5","74.5"
"4307","mqq",107,"2","1","1","227.4","156.6"
"4308","mqq",108,"5","1","1","415.5","107.5"
"4309","mqq",109,"2","1","1","201.8","184.2"
"4310","mqq",110,"2","1","1","212","174"
"4311","mqq",111,"2","1","1","287.9","131.1"
"4312","mqq",112,"4","2","1","464.4","24.6"
"4313","mqq",113,"3","2","1","369.3","48.7"
"4314","mqq",114,"2","1","1","269.6","149.4"
"4315","mqq",115,"2","1","1","417.4","71.6"
"4316","mqq",116,"1","1","1","124.3","156.7"
"4317","mqq",117,"1","1","1","129.8","254.2"
"4318","mqq",118,"5","2","1","323.7","60.3"
"4319","mqq",119,"2","1","1","193.4","261.6"
"4320","mqq",120,"4","2","2","324.9","24.1"
"4321","sf",1,"8","1","1","338","82"
"4322","sf",2,"7","2","2","368.6","16.4"
"4323","sf",3,"2","2","1","287.1","27.9"
"4324","sf",4,"2","2","1","255.3","58.7"
"4325","sf",5,"8","2","1","439.4","15.6"
"4326","sf",6,"3","2","1","360.4","24.6"
"4327","sf",7,"3","2","1","292.8","23.2"
"4328","sf",8,"3","2","1","315.2","69.8"
"4329","sf",9,"4","2","1","350.4","34.6"
"4330","sf",10,"4","2","1","338.7","47.3"
"4331","sf",11,"4","2","1","336.9","48.1"
"4332","sf",12,"3","2","1","277.7","38.3"
"4333","sf",13,"6","2","1","450.8","38.2"
"4334","sf",14,"4","2","1","346.5","3.5"
"4335","sf",15,"4","1","1","426.7","96.3"
"4336","sf",16,"4","2","1","406.9","48.1"
"4337","sf",17,"7","2","1","457.3","30.7"
"4338","sf",18,"5","1","1","472.7","85.3"
"4339","sf",19,"3","1","2","234.3","79.7"
"4340","sf",20,"3","2","1","367.2","52.8"
"4341","sf",21,"4","2","1","362.6","22.4"
"4342","sf",22,"5","2","1","479.1","9.89999999999998"
"4343","sf",23,"7","2","1","356.3","27.7"
"4344","sf",24,"6","2","1","478.4","10.6"
"4345","sf",25,"5","2","2","370","14"
"4346","sf",26,"14","2","2","481.7","7.30000000000001"
"4347","sf",27,"4","2","1","452.3","1.69999999999999"
"4348","sf",28,"3","2","1","315.6","34.4"
"4349","sf",29,"4","2","1","357.4","27.6"
"4350","sf",30,"3","2","1","242.3","37.7"
"4351","sf",31,"2","2","1","224.3","54.7"
"4352","sf",32,"5","1","1","479.9","78.1"
"4353","sf",33,"5","2","1","359.9","59.1"
"4354","sf",34,"8","2","1","554.9","2.10000000000002"
"4355","sf",35,"4","2","1","316.1","33.9"
"4356","sf",36,"9","2","1","396.4","23.6"
"4357","sf",37,"5","2","1","444.3","9.69999999999999"
"4358","sf",38,"9","2","2","436.7","17.3"
"4359","sf",39,"2","2","1","217.8","29.2"
"4360","sf",40,"3","2","1","329.8","54.2"
"4361","sf",41,"4","1","1","344","111"
"4362","sf",42,"5","2","1","475","48"
"4363","sf",43,"4","2","1","367.9","17.1"
"4364","sf",44,"5","2","1","326.3","23.7"
"4365","sf",45,"7","2","1","447","7"
"4366","sf",46,"7","1","1","448.6","73.4"
"4367","sf",47,"3","2","1","339.6","12.4"
"4368","sf",48,"9","2","2","488.1","0.899999999999977"
"4369","sf",49,"2","1","1","200.8","114.2"
"4370","sf",50,"6","2","1","424.3","30.7"
"4371","sf",51,"5","2","1","506","53"
"4372","sf",52,"7","2","1","463.3","25.7"
"4373","sf",53,"10","2","1","447.5","3.5"
"4374","sf",54,"4","2","1","419.5","35.5"
"4375","sf",55,"6","2","1","317.1","32.9"
"4376","sf",56,"6","2","1","480.4","42.6"
"4377","sf",57,"4","2","1","396.1","22.9"
"4378","sf",58,"3","2","1","314.2","1.80000000000001"
"4379","sf",59,"6","2","1","315.7","34.3"
"4380","sf",60,"7","2","1","364.3","55.7"
"4381","sf",61,"3","2","1","385.7","69.3"
"4382","sf",62,"6","2","1","424.7","64.3"
"4383","sf",63,"10","1","3","324.7","130.3"
"4384","sf",64,"5","2","1","430.2","22.8"
"4385","sf",65,"9","2","1","430.4","58.6"
"4386","sf",66,"3","2","1","284.9","32.1"
"4387","sf",67,"4","2","1","372.5","10.5"
"4388","sf",68,"7","2","2","323.4","26.6"
"4389","sf",69,"3","2","1","299.9","15.1"
"4390","sf",70,"5","2","1","360.7","60.3"
"4391","sf",71,"4","2","1","436.5","51.5"
"4392","sf",72,"6","2","1","414","6"
"4393","sf",73,"7","2","1","551.8","5.20000000000005"
"4394","sf",74,"3","2","1","298","16"
"4395","sf",75,"5","2","1","477.4","44.6"
"4396","sf",76,"7","2","1","416.5","38.5"
"4397","sf",77,"6","2","1","483.7","39.3"
"4398","sf",78,"3","1","1","365.3","89.7"
"4399","sf",79,"3","1","1","381.4","72.6"
"4400","sf",80,"6","2","2","367.4","49.6"
"4401","sf",81,"5","2","1","515.5","7.5"
"4402","sf",82,"6","2","1","426.4","27.6"
"4403","sf",83,"4","2","1","374.1","10.9"
"4404","sf",84,"6","2","1","478.1","44.9"
"4405","sf",85,"6","2","1","490.9","32.1"
"4406","sf",86,"14","2","1","494.8","28.2"
"4407","sf",87,"6","2","1","264.8","50.2"
"4408","sf",88,"3","2","1","254.8","25.2"
"4409","sf",89,"8","2","1","415.5","5.5"
"4410","sf",90,"5","2","1","475.5","46.5"
"4411","sf",91,"4","2","1","343.5","41.5"
"4412","sf",92,"5","2","1","317.8","32.2"
"4413","sf",93,"9","2","1","512.3","9.70000000000005"
"4414","sf",94,"2","2","1","263.5","17.5"
"4415","sf",95,"4","2","1","429.4","57.6"
"4416","sf",96,"3","2","1","303.8","12.2"
"4417","sf",97,"2","1","1","200.7","149.3"
"4418","sf",98,"8","2","2","335.1","49.9"
"4419","sf",99,"4","2","1","383.2","0.800000000000011"
"4420","sf",100,"7","2","1","388.8","30.2"
"4421","sf",101,"3","2","1","282.1","32.9"
"4422","sf",102,"2","1","1","233.5","82.5"
"4423","sf",103,"5","2","1","350.4","34.6"
"4424","sf",104,"5","2","1","367.8","15.2"
"4425","sf",105,"4","2","1","337.9","12.1"
"4426","sf",106,"9","2","1","454.3","33.7"
"4427","sf",107,"4","2","1","368","16"
"4428","sf",108,"5","2","1","456","67"
"4429","sf",109,"3","2","1","345.1","40.9"
"4430","sf",110,"7","2","1","376.3","9.69999999999999"
"4431","sf",111,"7","2","1","367.5","51.5"
"4432","sf",112,"4","2","1","469.7","19.3"
"4433","sf",113,"3","1","1","342.5","75.5"
"4434","sf",114,"5","2","1","399.2","19.8"
"4435","sf",115,"6","2","1","482.9","6.10000000000002"
"4436","sf",116,"3","2","1","245.1","35.9"
"4437","sf",117,"4","2","1","331.5","52.5"
"4438","sf",118,"6","2","1","334.1","49.9"
"4439","sf",119,"4","1","1","383.4","71.6"
"4440","sf",120,"5","2","2","309.4","39.6"
"4441","shenmj",1,"4","2","1","367.3","52.7"
"4442","shenmj",2,"8","2","2","384.1","0.899999999999977"
"4443","shenmj",3,"2","2","1","262.5","52.5"
"4444","shenmj",4,"4","2","1","275.1","38.9"
"4445","shenmj",5,"8","2","1","401.2","53.8"
"4446","shenmj",6,"5","2","1","373.3","11.7"
"4447","shenmj",7,"3","2","1","253","63"
"4448","shenmj",8,"5","2","1","350.3","34.7"
"4449","shenmj",9,"4","2","1","379.7","5.30000000000001"
"4450","shenmj",10,"4","1","1","298.3","87.7"
"4451","shenmj",11,"6","2","1","361.7","23.3"
"4452","shenmj",12,"4","2","1","280.9","35.1"
"4453","shenmj",13,"14","2","2","447.8","41.2"
"4454","shenmj",14,"5","2","1","305.2","44.8"
"4455","shenmj",15,"8","2","1","500.3","22.7"
"4456","shenmj",16,"4","2","1","411.9","43.1"
"4457","shenmj",17,"9","2","1","462.2","25.8"
"4458","shenmj",18,"7","2","1","521.8","36.2"
"4459","shenmj",19,"4","1","2","236.7","77.3"
"4460","shenmj",20,"7","2","1","374.1","45.9"
"4461","shenmj",21,"NA","NA","NA","NA","NA"
"4462","shenmj",22,"11","2","2","444.4","44.6"
"4463","shenmj",23,"5","2","1","354.5","29.5"
"4464","shenmj",24,"7","2","1","478.4","10.6"
"4465","shenmj",25,"4","2","1","340.1","43.9"
"4466","shenmj",26,"6","2","1","424","65"
"4467","shenmj",27,"4","1","1","382.1","71.9"
"4468","shenmj",28,"5","2","1","297.9","52.1"
"4469","shenmj",29,"4","2","1","319.1","65.9"
"4470","shenmj",30,"3","2","1","269.6","10.4"
"4471","shenmj",31,"3","2","1","227.8","51.2"
"4472","shenmj",32,"6","2","1","488.9","69.1"
"4473","shenmj",33,"6","2","2","415.7","3.30000000000001"
"4474","shenmj",34,"7","2","1","498.7","58.3"
"4475","shenmj",35,"4","2","1","334.7","15.3"
"4476","shenmj",36,"6","2","1","391.5","28.5"
"4477","shenmj",37,"5","2","1","389.4","64.6"
"4478","shenmj",38,"8","2","1","419.9","34.1"
"4479","shenmj",39,"3","2","2","208.7","38.3"
"4480","shenmj",40,"4","1","1","280.8","103.2"
"4481","shenmj",41,"14","2","1","447.6","7.39999999999998"
"4482","shenmj",42,"11","2","1","455.8","67.2"
"4483","shenmj",43,"7","2","1","382.8","2.19999999999999"
"4484","shenmj",44,"10","1","2","272.2","77.8"
"4485","shenmj",45,"9","2","1","431.7","22.3"
"4486","shenmj",46,"7","2","1","499.9","22.1"
"4487","shenmj",47,"5","2","1","314.7","37.3"
"4488","shenmj",48,"8","2","2","480.7","8.30000000000001"
"4489","shenmj",49,"3","2","1","272.9","42.1"
"4490","shenmj",50,"8","2","1","423.4","31.6"
"4491","shenmj",51,"14","2","1","502.7","56.3"
"4492","shenmj",52,"7","2","1","432.1","56.9"
"4493","shenmj",53,"13","2","1","440.2","10.8"
"4494","shenmj",54,"7","2","1","430.8","24.2"
"4495","shenmj",55,"8","2","1","301.3","48.7"
"4496","shenmj",56,"12","1","2","411.8","111.2"
"4497","shenmj",57,"8","2","1","397.3","21.7"
"4498","shenmj",58,"4","2","1","305.1","10.9"
"4499","shenmj",59,"6","1","1","142.6","207.4"
"4500","shenmj",60,"12","2","2","415.3","4.69999999999999"
"4501","shenmj",61,"8","2","2","424.3","30.7"
"4502","shenmj",62,"21","2","2","454.4","34.6"
"4503","shenmj",63,"4","2","1","451.1","3.89999999999998"
"4504","shenmj",64,"8","2","1","442.5","10.5"
"4505","shenmj",65,"10","2","1","432.6","56.4"
"4506","shenmj",66,"4","2","1","312.6","4.39999999999998"
"4507","shenmj",67,"7","2","1","355.8","27.2"
"4508","shenmj",68,"4","1","1","278.2","71.8"
"4509","shenmj",69,"7","2","2","272","43"
"4510","shenmj",70,"10","2","1","420.4","0.600000000000023"
"4511","shenmj",71,"5","2","1","434.4","53.6"
"4512","shenmj",72,"6","2","1","401.3","18.7"
"4513","shenmj",73,"9","2","1","508.2","48.8"
"4514","shenmj",74,"4","2","1","299.9","14.1"
"4515","shenmj",75,"8","2","1","500.3","21.7"
"4516","shenmj",76,"5","2","1","388.8","66.2"
"4517","shenmj",77,"7","1","1","359.2","163.8"
"4518","shenmj",78,"6","2","1","390.4","64.6"
"4519","shenmj",79,"5","2","1","418.7","35.3"
"4520","shenmj",80,"9","2","2","398.9","18.1"
"4521","shenmj",81,"7","2","1","516.2","6.79999999999995"
"4522","shenmj",82,"12","2","2","440.4","13.6"
"4523","shenmj",83,"4","2","1","354.1","30.9"
"4524","shenmj",84,"8","2","1","469.8","53.2"
"4525","shenmj",85,"9","2","1","480.9","42.1"
"4526","shenmj",86,"7","2","1","475.2","47.8"
"4527","shenmj",87,"4","2","1","274.9","40.1"
"4528","shenmj",88,"3","2","1","251.3","28.7"
"4529","shenmj",89,"5","2","1","382.8","38.2"
"4530","shenmj",90,"8","1","2","412.8","109.2"
"4531","shenmj",91,"4","2","1","329.7","55.3"
"4532","shenmj",92,"3","2","1","322.7","27.3"
"4533","shenmj",93,"8","2","1","462.4","59.6"
"4534","shenmj",94,"3","2","1","242.6","38.4"
"4535","shenmj",95,"6","2","1","456.9","30.1"
"4536","shenmj",96,"5","2","1","313.9","2.10000000000002"
"4537","shenmj",97,"4","2","1","306.1","43.9"
"4538","shenmj",98,"9","2","1","363.8","21.2"
"4539","shenmj",99,"5","2","1","357.4","26.6"
"4540","shenmj",100,"5","2","1","413.6","5.39999999999998"
"4541","shenmj",101,"4","2","1","283","32"
"4542","shenmj",102,"4","2","1","284.9","31.1"
"4543","shenmj",103,"6","2","1","357.5","27.5"
"4544","shenmj",104,"2","1","1","142.2","240.8"
"4545","shenmj",105,"6","2","1","300.1","49.9"
"4546","shenmj",106,"7","1","2","330.7","157.3"
"4547","shenmj",107,"6","1","2","311.3","72.7"
"4548","shenmj",108,"9","2","1","463.8","59.2"
"4549","shenmj",109,"4","2","1","328.4","57.6"
"4550","shenmj",110,"6","2","1","375.4","10.6"
"4551","shenmj",111,"6","2","1","391","28"
"4552","shenmj",112,"6","2","1","463.9","25.1"
"4553","shenmj",113,"12","2","1","407.4","10.6"
"4554","shenmj",114,"5","2","1","370","49"
"4555","shenmj",115,"10","2","1","444.3","44.7"
"4556","shenmj",116,"3","2","1","279.6","1.39999999999998"
"4557","shenmj",117,"6","2","1","345.2","38.8"
"4558","shenmj",118,"5","2","1","373.7","10.3"
"4559","shenmj",119,"9","2","1","421.1","33.9"
"4560","shenmj",120,"3","2","1","319.9","29.1"
"4561","sln",1,"4","1","1","306.8","113.2"
"4562","sln",2,"4","2","1","339.4","45.6"
"4563","sln",3,"3","2","1","260.8","54.2"
"4564","sln",4,"3","2","1","303.4","10.6"
"4565","sln",5,"5","2","1","389.1","65.9"
"4566","sln",6,"4","2","1","347.1","37.9"
"4567","sln",7,"4","2","1","287.9","28.1"
"4568","sln",8,"4","2","1","359.3","25.7"
"4569","sln",9,"3","1","1","313.9","71.1"
"4570","sln",10,"4","2","1","376.8","9.19999999999999"
"4571","sln",11,"4","2","1","364.1","20.9"
"4572","sln",12,"2","2","1","264.3","51.7"
"4573","sln",13,"4","2","1","442","47"
"4574","sln",14,"3","2","1","341.6","8.39999999999998"
"4575","sln",15,"5","2","1","498.2","24.8"
"4576","sln",16,"4","1","1","368.2","86.8"
"4577","sln",17,"7","2","1","454.4","33.6"
"4578","sln",18,"6","2","1","557.5","0.5"
"4579","sln",19,"3","2","1","282.9","31.1"
"4580","sln",20,"4","2","1","419.5","0.5"
"4581","sln",21,"3","2","1","343.5","41.5"
