"","RECORDING_SESSION_LABEL","sentence","word_complex","preview","condition","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_ID","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X"
"11881","92lmj",118,"HC","JL","HC_JL",2,"1","1",256.3
"11981","92lmj",119,"HC","JL","HC_JL",2,"1","1",266.9
"12081","92lmj",120,"HC","JL","HC_JL",2,"1","1",228.4
"121118","92lmj",121,"HC","JL","HC_JL",4,"1","1",406
"12291","92lmj",122,"HC","JL","HC_JL",4,"2","1",495.5
"12380","92lmj",123,"HC","JL","HC_JL",4,"1","1",426.3
"12481","92lmj",124,"HC","JL","HC_JL",6,"2","1",279.7
"12581","92lmj",125,"HC","JL","HC_JL",4,"2","1",325.9
"12681","92lmj",126,"HC","JL","HC_JL",4,"1","1",430.4
"12781","92lmj",127,"HC","JL","HC_JL",5,"2","1",230.2
"12881","92lmj",128,"HC","JL","HC_JL",3,"1","1",292.7
"1490","93qxl",1,"HC","JH","HC_JH",3,"1","1",320.9
"2295","93qxl",2,"HC","JH","HC_JH",5,"2","1",423.1
"3295","93qxl",3,"HC","JH","HC_JH",4,"1","1",430.2
"4294","93qxl",4,"HC","JH","HC_JH",3,"2","1",343.4
"5294","93qxl",5,"HC","JH","HC_JH",3,"1","1",293.4
"6295","93qxl",6,"HC","JH","HC_JH",3,"1","1",182.8
"7294","93qxl",7,"HC","JH","HC_JH",4,"1","1",429.6
"8295","93qxl",8,"HC","JH","HC_JH",11,"1","1",483
"9295","93qxl",9,"HC","JH","HC_JH",4,"1","1",339.4
"10294","93qxl",10,"HC","JH","HC_JH",4,"1","1",388.2
"11295","93qxl",11,"HC","JH","HC_JH",6,"1","1",433.1
"12292","93qxl",12,"HC","JH","HC_JH",4,"2","1",365.4
"13119","93qxl",13,"HC","JH","HC_JH",3,"1","1",318.1
"1491","93qxl",14,"HC","JH","HC_JH",4,"1","1",349.3
"1582","93qxl",15,"HC","JH","HC_JH",3,"1","1",287.9
"1682","93qxl",16,"HC","JH","HC_JH",2,"1","1",205.3
"1782","93qxl",17,"LC","ID","LC_ID",3,"2","1",319.5
"1882","93qxl",18,"LC","ID","LC_ID",4,"2","1",403.4
"1982","93qxl",19,"LC","ID","LC_ID",6,"1","1",462
"2082","93qxl",20,"LC","ID","LC_ID",2,"1","1",206.4
"21121","93qxl",21,"LC","ID","LC_ID",3,"2","1",307.7
"2296","93qxl",22,"LC","ID","LC_ID",4,"1","1",233.1
"2382","93qxl",23,"LC","ID","LC_ID",3,"2","1",321.1
"2482","93qxl",24,"LC","ID","LC_ID",5,"2","1",342.4
"2582","93qxl",25,"LC","ID","LC_ID",3,"1","1",258.7
"2682","93qxl",26,"LC","ID","LC_ID",4,"2","1",392.7
"2782","93qxl",27,"LC","ID","LC_ID",3,"2","1",293.4
"2882","93qxl",28,"LC","ID","LC_ID",2,"2","1",222.5
"2982","93qxl",29,"LC","ID","LC_ID",6,"1","1",344.5
"3082","93qxl",30,"LC","ID","LC_ID",6,"1","1",254.5
"31121","93qxl",31,"LC","ID","LC_ID",3,"1","1",298.9
"3296","93qxl",32,"LC","ID","LC_ID",4,"2","1",402.6
"3382","93qxl",33,"LC","TP","LC_TP",3,"1","1",287.2
"3482","93qxl",34,"LC","TP","LC_TP",3,"1","1",267.6
"3581","93qxl",35,"LC","TP","LC_TP",5,"1","1",386.7
"3682","93qxl",36,"LC","TP","LC_TP",4,"2","1",416.4
"3782","93qxl",37,"LC","TP","LC_TP",3,"2","1",283.6
"3882","93qxl",38,"LC","TP","LC_TP",4,"1","1",388
"3982","93qxl",39,"LC","TP","LC_TP",4,"2","1",278.1
"4082","93qxl",40,"LC","TP","LC_TP",4,"2","1",439.7
"41121","93qxl",41,"LC","TP","LC_TP",4,"2","1",422.4
"4295","93qxl",42,"LC","TP","LC_TP",2,"2","1",269.2
"4382","93qxl",43,"LC","TP","LC_TP",2,"1","1",195.7
"4482","93qxl",44,"LC","TP","LC_TP",4,"2","1",435.9
"4582","93qxl",45,"LC","TP","LC_TP",3,"1","1",299.9
"4682","93qxl",46,"LC","TP","LC_TP",8,"2","1",493.3
"4781","93qxl",47,"LC","TP","LC_TP",5,"1","1",334.1
"4882","93qxl",48,"LC","TP","LC_TP",5,"1","1",398.7
"4981","93qxl",49,"LC","JL","LC_JL",5,"2","1",441.7
"5082","93qxl",50,"LC","JL","LC_JL",2,"1","1",266.6
"51121","93qxl",51,"LC","JL","LC_JL",4,"1","1",424
"5295","93qxl",52,"LC","JL","LC_JL",4,"1","1",386
"5382","93qxl",53,"LC","JL","LC_JL",4,"1","1",383
"5482","93qxl",54,"LC","JL","LC_JL",5,"1","1",253.9
"5582","93qxl",55,"LC","JL","LC_JL",6,"1","1",285.8
"5681","93qxl",56,"LC","JL","LC_JL",6,"1","1",360.8
"5782","93qxl",57,"LC","JL","LC_JL",4,"2","1",358.4
"5882","93qxl",58,"LC","JL","LC_JL",3,"1","1",318.8
"5982","93qxl",59,"LC","JL","LC_JL",7,"2","1",406.1
"6082","93qxl",60,"LC","JL","LC_JL",7,"1","1",367.4
"61121","93qxl",61,"LC","JL","LC_JL",6,"1","1",366.8
"6296","93qxl",62,"LC","JL","LC_JL",4,"1","1",373.9
"6382","93qxl",63,"LC","JL","LC_JL",3,"1","1",310.9
"6482","93qxl",64,"LC","JL","LC_JL",3,"1","1",338.2
"6581","93qxl",65,"LC","JH","LC_JH",5,"1","1",444.6
"6682","93qxl",66,"LC","JH","LC_JH",4,"2","1",271.6
"6782","93qxl",67,"LC","JH","LC_JH",3,"1","1",340.7
"6882","93qxl",68,"LC","JH","LC_JH",4,"1","1",387.4
"6982","93qxl",69,"LC","JH","LC_JH",3,"2","1",308.3
"7082","93qxl",70,"LC","JH","LC_JH",3,"2","1",281.8
"71121","93qxl",71,"LC","JH","LC_JH",6,"1","1",376.3
"7295","93qxl",72,"LC","JH","LC_JH",2,"1","1",229.5
"7382","93qxl",73,"LC","JH","LC_JH",5,"1","1",358.4
"7481","93qxl",74,"LC","JH","LC_JH",5,"2","1",480.8
"7582","93qxl",75,"LC","JH","LC_JH",2,"1","1",249.9
"7682","93qxl",76,"LC","JH","LC_JH",2,"1","1",231.6
"7782","93qxl",77,"LC","JH","LC_JH",4,"2","1",402.5
"7882","93qxl",78,"LC","JH","LC_JH",3,"2","1",309.4
"7982","93qxl",79,"LC","JH","LC_JH",3,"1","1",181.9
"8082","93qxl",80,"LC","JH","LC_JH",3,"1","1",294.4
"81121","93qxl",81,"HC","ID","HC_ID",4,"1","1",363.3
"8296","93qxl",82,"HC","ID","HC_ID",3,"2","1",343.1
"8382","93qxl",83,"HC","ID","HC_ID",4,"1","1",445
"8482","93qxl",84,"HC","ID","HC_ID",3,"2","1",286.9
"8582","93qxl",85,"HC","ID","HC_ID",4,"1","1",316
"8681","93qxl",86,"HC","ID","HC_ID",4,"1","1",468.8
"8782","93qxl",87,"HC","ID","HC_ID",5,"2","1",393.5
"8881","93qxl",88,"HC","ID","HC_ID",5,"1","1",357.7
"8982","93qxl",89,"HC","ID","HC_ID",5,"1","1",357.9
"9082","93qxl",90,"HC","ID","HC_ID",3,"1","1",272.1
"91121","93qxl",91,"HC","ID","HC_ID",5,"2","1",485.3
"9296","93qxl",92,"HC","ID","HC_ID",4,"1","1",287.5
"9382","93qxl",93,"HC","ID","HC_ID",4,"1","1",403.3
"9481","93qxl",94,"HC","ID","HC_ID",4,"1","1",389.6
"9582","93qxl",95,"HC","ID","HC_ID",3,"2","1",285.5
"9682","93qxl",96,"HC","ID","HC_ID",14,"2","1",451.6
"9782","93qxl",97,"HC","TP","HC_TP",5,"1","1",302.1
"9882","93qxl",98,"HC","TP","HC_TP",4,"1","1",305.6
"9982","93qxl",99,"HC","TP","HC_TP",3,"1","1",177.6
"10082","93qxl",100,"HC","TP","HC_TP",2,"1","1",209.5
"101121","93qxl",101,"HC","TP","HC_TP",2,"1","1",207.5
"10295","93qxl",102,"HC","TP","HC_TP",4,"2","1",280.7
"10382","93qxl",103,"HC","TP","HC_TP",4,"1","1",427.6
"10482","93qxl",104,"HC","TP","HC_TP",5,"1","1",420.1
"10582","93qxl",105,"HC","TP","HC_TP",2,"1","1",193.7
"10682","93qxl",106,"HC","TP","HC_TP",4,"2","1",314.6
"10782","93qxl",107,"HC","TP","HC_TP",3,"1","1",302.7
"10882","93qxl",108,"HC","TP","HC_TP",3,"2","1",325
"10982","93qxl",109,"HC","TP","HC_TP",8,"1","1",433.1
"11082","93qxl",110,"HC","TP","HC_TP",3,"1","1",327.2
"111122","93qxl",111,"HC","TP","HC_TP",4,"1","1",404.1
"11296","93qxl",112,"HC","TP","HC_TP",6,"1","1",300.8
"11382","93qxl",113,"HC","JL","HC_JL",2,"1","1",193.6
"11482","93qxl",114,"HC","JL","HC_JL",3,"1","1",346.9
"11582","93qxl",115,"HC","JL","HC_JL",4,"2","1",308.3
"11682","93qxl",116,"HC","JL","HC_JL",4,"2","1",421.4
"11782","93qxl",117,"HC","JL","HC_JL",5,"2","1",448
"11882","93qxl",118,"HC","JL","HC_JL",3,"2","1",331
"11982","93qxl",119,"HC","JL","HC_JL",4,"1","1",241.3
"12082","93qxl",120,"HC","JL","HC_JL",2,"1","1",236.5
"121119","93qxl",121,"HC","JL","HC_JL",5,"2","1",415.3
"12293","93qxl",122,"HC","JL","HC_JL",7,"1","1",459.8
"12381","93qxl",123,"HC","JL","HC_JL",4,"1","1",367.2
"12482","93qxl",124,"HC","JL","HC_JL",2,"1","1",254.2
"12582","93qxl",125,"HC","JL","HC_JL",4,"1","1",266.1
"12682","93qxl",126,"HC","JL","HC_JL",8,"2","1",454.3
"12782","93qxl",127,"HC","JL","HC_JL",2,"1","1",198.3
"12882","93qxl",128,"HC","JL","HC_JL",4,"2","1",346.7
"1492","94wcy",1,"HC","JH","HC_JH",5,"2","1",393.4
"2297","94wcy",2,"HC","JH","HC_JH",5,"1","1",399.7
"3297","94wcy",3,"HC","JH","HC_JH",6,"1","1",393.2
"4296","94wcy",4,"HC","JH","HC_JH",3,"1","1",339.2
"5296","94wcy",5,"HC","JH","HC_JH",4,"1","1",220.2
"6297","94wcy",6,"HC","JH","HC_JH",4,"1","1",182.9
"7296","94wcy",7,"HC","JH","HC_JH",4,"1","1",376.4
"8297","94wcy",8,"HC","JH","HC_JH",8,"1","1",479.6
"9297","94wcy",9,"HC","JH","HC_JH",5,"2","1",414.8
"10296","94wcy",10,"HC","JH","HC_JH",4,"1","1",341
"11297","94wcy",11,"HC","JH","HC_JH",5,"1","1",451.4
"12294","94wcy",12,"HC","JH","HC_JH",4,"1","1",302
"13120","94wcy",13,"HC","JH","HC_JH",5,"2","1",374.2
"1493","94wcy",14,"HC","JH","HC_JH",6,"2","1",396.2
"1583","94wcy",15,"HC","JH","HC_JH",4,"1","1",302
"1683","94wcy",16,"HC","JH","HC_JH",3,"2","1",297.9
"1783","94wcy",17,"LC","ID","LC_ID",3,"1","1",293.8
"1883","94wcy",18,"LC","ID","LC_ID",4,"1","1",364.7
"1983","94wcy",19,"LC","ID","LC_ID",6,"1","1",430.1
"2083","94wcy",20,"LC","ID","LC_ID",3,"1","1",268.55
"21122","94wcy",21,"LC","ID","LC_ID",9,"1","1",269.2
"2298","94wcy",22,"LC","ID","LC_ID",4,"2","1",309.8
"2383","94wcy",23,"LC","ID","LC_ID",6,"1","1",269.9
"2483","94wcy",24,"LC","ID","LC_ID",3,"2","1",345.4
"2583","94wcy",25,"LC","ID","LC_ID",3,"1","1",248.9
"2683","94wcy",26,"LC","ID","LC_ID",4,"1","1",343.6
"2783","94wcy",27,"LC","ID","LC_ID",3,"1","1",237
"2883","94wcy",28,"LC","ID","LC_ID",2,"1","1",196.7
"2983","94wcy",29,"LC","ID","LC_ID",5,"1","1",352.9
"3083","94wcy",30,"LC","ID","LC_ID",3,"1","1",296
"31122","94wcy",31,"LC","ID","LC_ID",5,"1","1",275.6
"3298","94wcy",32,"LC","ID","LC_ID",4,"1","1",362.7
"3383","94wcy",33,"LC","TP","LC_TP",4,"2","1",348.8
"3483","94wcy",34,"LC","TP","LC_TP",5,"2","1",360.9
"3582","94wcy",35,"LC","TP","LC_TP",4,"1","1",367.2
"3683","94wcy",36,"LC","TP","LC_TP",4,"1","1",383.2
"3783","94wcy",37,"LC","TP","LC_TP",4,"1","1",270.8
"3883","94wcy",38,"LC","TP","LC_TP",5,"1","1",433.3
"3983","94wcy",39,"LC","TP","LC_TP",4,"1","1",261.9
"4083","94wcy",40,"LC","TP","LC_TP",6,"1","1",344.4
"41122","94wcy",41,"LC","TP","LC_TP",10,"1","1",370.8
"4297","94wcy",42,"LC","TP","LC_TP",2,"1","1",217.1
"4383","94wcy",43,"LC","TP","LC_TP",3,"2","1",261.4
"4483","94wcy",44,"LC","TP","LC_TP",5,"2","1",420.1
"4583","94wcy",45,"LC","TP","LC_TP",3,"1","1",289.9
"4683","94wcy",46,"LC","TP","LC_TP",6,"2","1",500.6
"4782","94wcy",47,"LC","TP","LC_TP",4,"2","1",402.1
"4883","94wcy",48,"LC","TP","LC_TP",9,"1","1",434.5
"4982","94wcy",49,"LC","JL","LC_JL",4,"1","1",417.4
"5083","94wcy",50,"LC","JL","LC_JL",4,"2","1",313.8
"51122","94wcy",51,"LC","JL","LC_JL",9,"2","1",455.8
"5297","94wcy",52,"LC","JL","LC_JL",6,"2","1",430.6
"5383","94wcy",53,"LC","JL","LC_JL",4,"1","1",362.7
"5483","94wcy",54,"LC","JL","LC_JL",4,"1","1",293.9
"5583","94wcy",55,"LC","JL","LC_JL",5,"2","1",331.4
"5682","94wcy",56,"LC","JL","LC_JL",9,"2","1",378.4
"5783","94wcy",57,"LC","JL","LC_JL",4,"2","1",352.4
"5883","94wcy",58,"LC","JL","LC_JL",4,"2","1",362.8
"5983","94wcy",59,"LC","JL","LC_JL",5,"1","1",344.2
"6083","94wcy",60,"LC","JL","LC_JL",5,"1","1",386
"61122","94wcy",61,"LC","JL","LC_JL",6,"1","1",366.4
"6298","94wcy",62,"LC","JL","LC_JL",5,"2","1",420.1
"6383","94wcy",63,"LC","JL","LC_JL",3,"1","1",352
"6483","94wcy",64,"LC","JL","LC_JL",7,"2","1",345
"6582","94wcy",65,"LC","JH","LC_JH",5,"1","1",472.1
"6683","94wcy",66,"LC","JH","LC_JH",5,"2","1",248
"6783","94wcy",67,"LC","JH","LC_JH",4,"2","1",355.3
"6883","94wcy",68,"LC","JH","LC_JH",4,"1","1",438.9
"6983","94wcy",69,"LC","JH","LC_JH",3,"1","1",251.2
"7083","94wcy",70,"LC","JH","LC_JH",3,"2","1",281.1
"71122","94wcy",71,"LC","JH","LC_JH",4,"1","1",424
"7297","94wcy",72,"LC","JH","LC_JH",3,"1","1",236.1
"7383","94wcy",73,"LC","JH","LC_JH",5,"1","1",397.4
"7482","94wcy",74,"LC","JH","LC_JH",7,"2","1",500.6
"7583","94wcy",75,"LC","JH","LC_JH",4,"2","1",297.7
"7683","94wcy",76,"LC","JH","LC_JH",3,"1","1",237.3
"7783","94wcy",77,"LC","JH","LC_JH",3,"1","1",330.5
"7883","94wcy",78,"LC","JH","LC_JH",8,"1","1",209.8
"7983","94wcy",79,"LC","JH","LC_JH",3,"1","1",177.3
"8083","94wcy",80,"LC","JH","LC_JH",4,"1","1",303
"81122","94wcy",81,"HC","ID","HC_ID",4,"1","1",334.5
"8298","94wcy",82,"HC","ID","HC_ID",3,"2","1",343.7
"8383","94wcy",83,"HC","ID","HC_ID",5,"2","1",483.3
"8483","94wcy",84,"HC","ID","HC_ID",2,"1","1",244.7
"8583","94wcy",85,"HC","ID","HC_ID",6,"2","1",362.7
"8682","94wcy",86,"HC","ID","HC_ID",5,"1","1",444
"8783","94wcy",87,"HC","ID","HC_ID",4,"2","1",379.3
"8882","94wcy",88,"HC","ID","HC_ID",6,"2","1",435
"8983","94wcy",89,"HC","ID","HC_ID",3,"1","1",389.9
"9083","94wcy",90,"HC","ID","HC_ID",6,"2","1",382.2
"91122","94wcy",91,"HC","ID","HC_ID",8,"1","1",449.5
"9298","94wcy",92,"HC","ID","HC_ID",4,"1","1",304.6
"9383","94wcy",93,"HC","ID","HC_ID",5,"1","1",423.8
"9482","94wcy",94,"HC","ID","HC_ID",5,"1","1",388.8
"9583","94wcy",95,"HC","ID","HC_ID",4,"1","1",216.4
"9683","94wcy",96,"HC","ID","HC_ID",9,"1","1",425.9
"9783","94wcy",97,"HC","TP","HC_TP",4,"1","1",333.6
"9883","94wcy",98,"HC","TP","HC_TP",4,"2","1",352.8
"9983","94wcy",99,"HC","TP","HC_TP",3,"2","1",290.6
"10083","94wcy",100,"HC","TP","HC_TP",2,"1","1",247.5
"101122","94wcy",101,"HC","TP","HC_TP",3,"2","1",284
"10297","94wcy",102,"HC","TP","HC_TP",4,"1","1",262.7
"10383","94wcy",103,"HC","TP","HC_TP",8,"1","1",409.7
"10483","94wcy",104,"HC","TP","HC_TP",5,"2","1",450.7
"10583","94wcy",105,"HC","TP","HC_TP",3,"2","1",249.3
"10683","94wcy",106,"HC","TP","HC_TP",4,"1","1",287.5
"10783","94wcy",107,"HC","TP","HC_TP",4,"2","1",380.8
"10883","94wcy",108,"HC","TP","HC_TP",4,"2","1",317
"10983","94wcy",109,"HC","TP","HC_TP",6,"2","1",478.1
"11083","94wcy",110,"HC","TP","HC_TP",5,"1","1",433
"111123","94wcy",111,"HC","TP","HC_TP",4,"1","1",364.4
"11298","94wcy",112,"HC","TP","HC_TP",4,"1","1",282.3
"11383","94wcy",113,"HC","JL","HC_JL",3,"2","1",272.9
"11483","94wcy",114,"HC","JL","HC_JL",4,"1","1",385
"11583","94wcy",115,"HC","JL","HC_JL",4,"1","1",299.1
"11683","94wcy",116,"HC","JL","HC_JL",4,"2","1",431.4
"11783","94wcy",117,"HC","JL","HC_JL",7,"2","1",464.8
"11883","94wcy",118,"HC","JL","HC_JL",3,"1","1",304
"11983","94wcy",119,"HC","JL","HC_JL",4,"1","1",304.1
"12083","94wcy",120,"HC","JL","HC_JL",2,"2","1",246.9
"121120","94wcy",121,"HC","JL","HC_JL",5,"1","1",391.9
"12295","94wcy",122,"HC","JL","HC_JL",10,"1","1",458.3
"12382","94wcy",123,"HC","JL","HC_JL",10,"2","1",453.1
"12483","94wcy",124,"HC","JL","HC_JL",3,"1","1",265.8
"12583","94wcy",125,"HC","JL","HC_JL",4,"2","1",315.3
"12683","94wcy",126,"HC","JL","HC_JL",7,"2","1",444.1
"12783","94wcy",127,"HC","JL","HC_JL",2,"1","1",196.1
"12883","94wcy",128,"HC","JL","HC_JL",4,"1","1",308.2
"1494","95bq",1,"HC","JH","HC_JH",6,"2","1",377.8
"2299","95bq",2,"HC","JH","HC_JH",4,"1","1",370.4
"3299","95bq",3,"HC","JH","HC_JH",6,"1","1",432.4
"4298","95bq",4,"HC","JH","HC_JH",4,"2","1",366.3
"5298","95bq",5,"HC","JH","HC_JH",3,"1","1",253.6
"6299","95bq",6,"HC","JH","HC_JH",3,"2","1",265
"7298","95bq",7,"HC","JH","HC_JH",6,"2","1",445.5
"8299","95bq",8,"HC","JH","HC_JH",6,"2","1",515.3
"9299","95bq",9,"HC","JH","HC_JH",5,"1","1",386
"10298","95bq",10,"HC","JH","HC_JH",3,"1","1",377.7
"11299","95bq",11,"HC","JH","HC_JH",8,"2","1",538.3
"12296","95bq",12,"HC","JH","HC_JH",5,"1","1",276.8
"13121","95bq",13,"HC","JH","HC_JH",4,"2","1",395.6
"1495","95bq",14,"HC","JH","HC_JH",4,"2","1",388.9
"1584","95bq",15,"HC","JH","HC_JH",3,"1","1",297
"1684","95bq",16,"HC","JH","HC_JH",3,"2","1",284.9
"1784","95bq",17,"LC","ID","LC_ID",4,"2","1",336.9
"1884","95bq",18,"LC","ID","LC_ID",5,"2","1",399.9
"1984","95bq",19,"LC","ID","LC_ID",5,"1","1",468
"2084","95bq",20,"LC","ID","LC_ID",3,"1","1",270.1
"21123","95bq",21,"LC","ID","LC_ID",4,"2","1",316.1
"22100","95bq",22,"LC","ID","LC_ID",3,"1","1",295.8
"2384","95bq",23,"LC","ID","LC_ID",3,"1","1",272.2
"2484","95bq",24,"LC","ID","LC_ID",4,"2","1",361.7
"2584","95bq",25,"LC","ID","LC_ID",3,"1","1",229.4
"2684","95bq",26,"LC","ID","LC_ID",3,"1","1",354.4
"2784","95bq",27,"LC","ID","LC_ID",3,"1","1",223.3
"2884","95bq",28,"LC","ID","LC_ID",3,"1","1",195.7
"2984","95bq",29,"LC","ID","LC_ID",4,"1","1",369
"3084","95bq",30,"LC","ID","LC_ID",3,"1","1",228.4
"31123","95bq",31,"LC","ID","LC_ID",3,"1","1",275.4
"32100","95bq",32,"LC","ID","LC_ID",4,"1","1",333.9
"3384","95bq",33,"LC","TP","LC_TP",3,"1","1",338.1
"3484","95bq",34,"LC","TP","LC_TP",4,"2","1",370.8
"3583","95bq",35,"LC","TP","LC_TP",4,"1","1",355.2
"3684","95bq",36,"LC","TP","LC_TP",5,"1","1",390.1
"3784","95bq",37,"LC","TP","LC_TP",6,"2","1",305.2
"3884","95bq",38,"LC","TP","LC_TP",5,"2","1",464.6
"3984","95bq",39,"LC","TP","LC_TP",2,"1","1",213.4
"4084","95bq",40,"LC","TP","LC_TP",4,"1","1",373
"41123","95bq",41,"LC","TP","LC_TP",4,"1","1",378.6
"4299","95bq",42,"LC","TP","LC_TP",2,"1","1",197.8
"4384","95bq",43,"LC","TP","LC_TP",2,"1","1",197.9
"4484","95bq",44,"LC","TP","LC_TP",5,"2","1",428
"4584","95bq",45,"LC","TP","LC_TP",4,"2","1",312.3
"4684","95bq",46,"LC","TP","LC_TP",6,"2","1",497.1
"4783","95bq",47,"LC","TP","LC_TP",4,"1","1",304.2
"4884","95bq",48,"LC","TP","LC_TP",5,"1","1",411.8
"4983","95bq",49,"LC","JL","LC_JL",5,"2","1",442.4
"5084","95bq",50,"LC","JL","LC_JL",3,"1","1",272.5
"51123","95bq",51,"LC","JL","LC_JL",5,"2","1",455.1
"5299","95bq",52,"LC","JL","LC_JL",5,"1","1",395.6
"5384","95bq",53,"LC","JL","LC_JL",5,"2","1",419.4
"5484","95bq",54,"LC","JL","LC_JL",4,"2","1",337.9
"5584","95bq",55,"LC","JL","LC_JL",3,"2","1",307.1
"5683","95bq",56,"LC","JL","LC_JL",4,"1","1",338.5
"5784","95bq",57,"LC","JL","LC_JL",4,"1","1",327.8
"5884","95bq",58,"LC","JL","LC_JL",3,"1","1",285.4
"5984","95bq",59,"LC","JL","LC_JL",4,"2","1",383.3
"6084","95bq",60,"LC","JL","LC_JL",5,"1","1",372
"61123","95bq",61,"LC","JL","LC_JL",4,"1","1",366.5
"62100","95bq",62,"LC","JL","LC_JL",4,"1","1",385.4
"6384","95bq",63,"LC","JL","LC_JL",3,"2","1",378.4
"6484","95bq",64,"LC","JL","LC_JL",4,"1","1",330.5
"6583","95bq",65,"LC","JH","LC_JH",6,"1","1",498.6
"6684","95bq",66,"LC","JH","LC_JH",3,"1","1",211.3
"6784","95bq",67,"LC","JH","LC_JH",5,"2","1",361.1
"6884","95bq",68,"LC","JH","LC_JH",4,"1","1",398.8
"6984","95bq",69,"LC","JH","LC_JH",3,"1","1",269.7
"7084","95bq",70,"LC","JH","LC_JH",3,"1","1",257.6
"71123","95bq",71,"LC","JH","LC_JH",5,"2","1",473
"7299","95bq",72,"LC","JH","LC_JH",2,"1","1",182.7
"7384","95bq",73,"LC","JH","LC_JH",4,"1","1",362.1
"7483","95bq",74,"LC","JH","LC_JH",5,"1","1",459.6
"7584","95bq",75,"LC","JH","LC_JH",6,"1","1",249.3
"7684","95bq",76,"LC","JH","LC_JH",3,"1","1",254.8
"7784","95bq",77,"LC","JH","LC_JH",4,"1","1",346.5
"7884","95bq",78,"LC","JH","LC_JH",4,"2","1",337.3
"7984","95bq",79,"LC","JH","LC_JH",2,"1","1",231.2
"8084","95bq",80,"LC","JH","LC_JH",4,"2","1",384
"81123","95bq",81,"HC","ID","HC_ID",5,"2","1",393.8
"82100","95bq",82,"HC","ID","HC_ID",2,"1","1",208.7
"8384","95bq",83,"HC","ID","HC_ID",5,"2","1",499
"8484","95bq",84,"HC","ID","HC_ID",3,"2","1",299
"8584","95bq",85,"HC","ID","HC_ID",3,"1","1",290.1
"8683","95bq",86,"HC","ID","HC_ID",5,"1","1",409.3
"8784","95bq",87,"HC","ID","HC_ID",5,"2","1",406.9
"8883","95bq",88,"HC","ID","HC_ID",4,"1","1",369.8
"8984","95bq",89,"HC","ID","HC_ID",3,"1","1",307.6
"9084","95bq",90,"HC","ID","HC_ID",5,"2","1",384.6
"91123","95bq",91,"HC","ID","HC_ID",6,"1","1",449.2
"92100","95bq",92,"HC","ID","HC_ID",6,"2","1",336.9
"9384","95bq",93,"HC","ID","HC_ID",4,"1","1",409.9
"9483","95bq",94,"HC","ID","HC_ID",8,"1","1",381.9
"9584","95bq",95,"HC","ID","HC_ID",4,"2","1",274.8
"9684","95bq",96,"HC","ID","HC_ID",3,"1","1",366
"9784","95bq",97,"HC","TP","HC_TP",4,"2","1",342.1
"9884","95bq",98,"HC","TP","HC_TP",4,"1","1",340.1
"9984","95bq",99,"HC","TP","HC_TP",2,"1","1",220.4
"10084","95bq",100,"HC","TP","HC_TP",3,"1","1",223.5
"101123","95bq",101,"HC","TP","HC_TP",2,"1","1",189.9
"10299","95bq",102,"HC","TP","HC_TP",3,"1","1",241.2
"10384","95bq",103,"HC","TP","HC_TP",5,"1","1",457.7
"10484","95bq",104,"HC","TP","HC_TP",5,"2","1",471.4
"10584","95bq",105,"HC","TP","HC_TP",3,"2","1",244.7
"10684","95bq",106,"HC","TP","HC_TP",4,"2","1",326.7
"10784","95bq",107,"HC","TP","HC_TP",5,"1","1",348.8
"10884","95bq",108,"HC","TP","HC_TP",4,"1","1",286.1
"10984","95bq",109,"HC","TP","HC_TP",6,"2","1",481.4
"11084","95bq",110,"HC","TP","HC_TP",5,"1","1",383.2
"111124","95bq",111,"HC","TP","HC_TP",4,"1","1",364.8
"112100","95bq",112,"HC","TP","HC_TP",4,"1","1",290.8
"11384","95bq",113,"HC","JL","HC_JL",1,"1","1",194.4
"11484","95bq",114,"HC","JL","HC_JL",5,"2","1",423.7
"11584","95bq",115,"HC","JL","HC_JL",3,"1","1",287.7
"11684","95bq",116,"HC","JL","HC_JL",4,"2","1",414.4
"11784","95bq",117,"HC","JL","HC_JL",10,"2","1",474.5
"11884","95bq",118,"HC","JL","HC_JL",4,"1","1",275.6
"11984","95bq",119,"HC","JL","HC_JL",3,"1","1",276.6
"12084","95bq",120,"HC","JL","HC_JL",2,"1","1",189.7
"121121","95bq",121,"HC","JL","HC_JL",4,"2","1",432.2
"12297","95bq",122,"HC","JL","HC_JL",6,"2","1",506.2
"12383","95bq",123,"HC","JL","HC_JL",8,"2","1",450.3
"12484","95bq",124,"HC","JL","HC_JL",4,"2","1",284.3
"12584","95bq",125,"HC","JL","HC_JL",3,"2","1",308.3
"12684","95bq",126,"HC","JL","HC_JL",5,"2","1",464.7
"12784","95bq",127,"HC","JL","HC_JL",2,"1","1",186.5
"12884","95bq",128,"HC","JL","HC_JL",3,"1","1",260.6
"1496","96rxf",1,"HC","JH","HC_JH",4,"2","1",379
"2300","96rxf",2,"HC","JH","HC_JH",4,"1","1",405.5
"3300","96rxf",3,"HC","JH","HC_JH",4,"1","1",407.7
"4300","96rxf",4,"HC","JH","HC_JH",3,"1","1",266.4
"5300","96rxf",5,"HC","JH","HC_JH",3,"1","1",257.9
"6300","96rxf",6,"HC","JH","HC_JH",4,"1","1",117.5
"7300","96rxf",7,"HC","JH","HC_JH",4,"1","1",396.5
"8300","96rxf",8,"HC","JH","HC_JH",5,"1","1",499.2
