"","RECORDING_SESSION_LABEL","sentence","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_INDEX","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X"
"4307","mqq",107,"3","4","1","460.6"
"4308","mqq",108,"6","3","1","537"
"4309","mqq",109,"3","4","1","534.8"
"4310","mqq",110,"3","4","1","435.3"
"4311","mqq",111,"3","4","1","589.5"
"4312","mqq",112,"5","4","1","524.7"
"4313","mqq",113,"4","3","1","453"
"4314","mqq",114,"3","4","1","480.5"
"4315","mqq",115,"3","4","1","631.6"
"4316","mqq",116,"2","4","1","587.8"
"4317","mqq",117,"2","3","1","402.3"
"4318","mqq",118,"6","4","1","425.8"
"4319","mqq",119,"3","4","1","535.9"
"4320","mqq",120,"5","4","1","394.4"
"4321","sf",1,"9","3","1","439.7"
"4322","sf",2,"8","4","1","427.3"
"4323","sf",3,"3","3","1","334.9"
"4324","sf",4,"3","4","1","354.1"
"4325","sf",5,"9","4","1","498.6"
"4326","sf",6,"4","4","1","449"
"4327","sf",7,"4","4","1","372.8"
"4328","sf",8,"4","3","1","405.6"
"4329","sf",9,"5","3","1","416.9"
"4330","sf",10,"5","3","1","389.8"
"4331","sf",11,"5","3","1","408.3"
"4332","sf",12,"4","3","1","347.1"
"4333","sf",13,"7","4","1","537.3"
"4334","sf",14,"5","3","1","370"
"4335","sf",15,"5","3","1","529"
"4336","sf",16,"5","4","1","491.2"
"4337","sf",17,"8","3","1","512.6"
"4338","sf",18,"6","3","1","562.7"
"4339","sf",19,"4","3","1","317.7"
"4340","sf",20,"4","3","1","429.5"
"4341","sf",21,"5","4","1","433.3"
"4342","sf",22,"6","4","1","538.1"
"4343","sf",23,"8","4","1","420.5"
"4344","sf",24,"7","4","1","560.8"
"4345","sf",25,"6","3","1","415.9"
"4346","sf",26,"15","4","1","550.3"
"4347","sf",27,"5","4","1","524.2"
"4348","sf",28,"4","4","1","390.9"
"4349","sf",29,"5","3","1","416.3"
"4350","sf",30,"4","4","1","329.4"
"4351","sf",31,"3","4","1","318.3"
"4352","sf",32,"6","3","1","572.5"
"4353","sf",33,"6","3","1","431.9"
"4354","sf",34,"9","4","1","631.9"
"4355","sf",35,"5","3","1","380.7"
"4356","sf",36,"10","4","1","475.5"
"4357","sf",37,"6","4","1","537.7"
"4358","sf",38,"10","3","1","480.1"
"4359","sf",39,"3","4","1","290.6"
"4360","sf",40,"4","3","1","385.5"
"4361","sf",41,"5","3","1","458.1"
"4362","sf",42,"6","3","1","549.4"
"4363","sf",43,"5","3","1","417.1"
"4364","sf",44,"6","4","1","396.4"
"4365","sf",45,"8","4","1","497.3"
"4366","sf",46,"8","3","1","525.5"
"4367","sf",47,"4","4","1","420.6"
"4368","sf",48,"10","4","1","544.4"
"4369","sf",49,"3","3","1","326.3"
"4370","sf",50,"7","3","1","485.1"
"4371","sf",51,"6","3","1","572"
"4372","sf",52,"8","3","1","521.7"
"4373","sf",53,"11","4","1","500.9"
"4374","sf",54,"5","3","1","480.9"
"4375","sf",55,"7","3","1","362.8"
"4376","sf",56,"7","3","1","546.3"
"4377","sf",57,"5","4","1","466.5"
"4378","sf",58,"4","4","1","409.3"
"4379","sf",59,"7","3","1","375.3"
"4380","sf",60,"8","3","1","433.7"
"4381","sf",61,"4","3","1","481"
"4382","sf",62,"7","3","1","502.6"
"4383","sf",63,"11","4","1","509.9"
"4384","sf",64,"6","4","1","505.7"
"4385","sf",65,"10","3","1","511.1"
"4386","sf",66,"4","3","1","345.6"
"4387","sf",67,"5","4","1","439.3"
"4388","sf",68,"8","3","1","379.1"
"4389","sf",69,"4","4","1","359.1"
"4390","sf",70,"6","3","1","446.7"
"4391","sf",71,"5","4","1","532.6"
"4392","sf",72,"7","4","1","474.5"
"4393","sf",73,"8","4","1","615.6"
"4394","sf",74,"4","4","1","354.3"
"4395","sf",75,"6","4","1","566.8"
"4396","sf",76,"8","3","1","474.4"
"4397","sf",77,"7","4","1","563.2"
"4398","sf",78,"4","3","1","455.8"
"4399","sf",79,"4","3","1","462.3"
"4400","sf",80,"7","3","1","431.5"
"4401","sf",81,"6","4","1","576.7"
"4402","sf",82,"7","4","1","492"
"4403","sf",83,"5","4","1","447.4"
"4404","sf",84,"7","4","1","573.3"
"4405","sf",85,"7","4","1","562.8"
"4406","sf",86,"15","4","1","568.7"
"4407","sf",87,"7","3","1","317.2"
"4408","sf",88,"4","3","1","302.2"
"4409","sf",89,"9","4","1","464.3"
"4410","sf",90,"6","3","1","541.4"
"4411","sf",91,"5","3","1","412.4"
"4412","sf",92,"6","3","1","372.8"
"4413","sf",93,"10","3","1","553"
"4414","sf",94,"3","4","1","327.2"
"4415","sf",95,"5","3","1","493.7"
"4416","sf",96,"4","4","1","368.6"
"4417","sf",97,"3","4","1","420.6"
"4418","sf",98,"9","3","1","405.2"
"4419","sf",99,"5","3","1","404.9"
"4420","sf",100,"8","3","1","430.6"
"4421","sf",101,"4","4","1","363.9"
"4422","sf",102,"3","3","1","318.7"
"4423","sf",103,"6","3","1","406.7"
"4424","sf",104,"6","4","1","439.6"
"4425","sf",105,"5","4","1","420.8"
"4426","sf",106,"10","4","1","528.9"
"4427","sf",107,"5","4","1","450.8"
"4428","sf",108,"6","3","1","542.9"
"4429","sf",109,"4","4","1","435.9"
"4430","sf",110,"8","4","1","447.9"
"4431","sf",111,"8","3","1","425.3"
"4432","sf",112,"5","4","1","527.5"
"4433","sf",113,"4","3","1","420"
"4434","sf",114,"6","4","1","475.3"
"4435","sf",115,"7","4","1","551.2"
"4436","sf",116,"4","3","1","306.7"
"4437","sf",117,"5","3","1","417.9"
"4438","sf",118,"7","3","1","407.1"
"4439","sf",119,"5","3","1","466.9"
"4440","sf",120,"6","3","1","365"
"4441","shenmj",1,"5","3","1","444.4"
"4442","shenmj",2,"9","4","1","442.8"
"4443","shenmj",3,"3","4","1","378.3"
"4444","shenmj",4,"5","3","1","332.2"
"4445","shenmj",5,"9","3","1","455.8"
"4446","shenmj",6,"6","4","1","441.2"
"4447","shenmj",7,"4","3","1","325.9"
"4448","shenmj",8,"6","4","1","436.6"
"4449","shenmj",9,"5","4","1","453.4"
"4450","shenmj",10,"5","3","1","388.6"
"4451","shenmj",11,"7","4","1","445.4"
"4452","shenmj",12,"5","3","1","321.7"
"4453","shenmj",13,"15","3","1","511.1"
"4454","shenmj",14,"6","4","1","387.7"
"4455","shenmj",15,"9","3","1","547"
"4456","shenmj",16,"5","3","1","483.2"
"4457","shenmj",17,"10","3","1","518.4"
"4458","shenmj",18,"8","3","1","567.7"
"4459","shenmj",19,"5","4","1","349.3"
"4460","shenmj",20,"8","3","1","432.2"
"4461","shenmj",21,"1","4","1","633.3"
"4462","shenmj",22,"12","4","1","523.6"
"4463","shenmj",23,"6","4","1","425.8"
"4464","shenmj",24,"8","4","1","528.6"
"4465","shenmj",25,"5","3","1","399.7"
"4466","shenmj",26,"7","3","1","501.1"
"4467","shenmj",27,"5","3","1","475.8"
"4468","shenmj",28,"6","4","1","391.8"
"4469","shenmj",29,"5","3","1","388.3"
"4470","shenmj",30,"4","4","1","352"
"4471","shenmj",31,"4","3","1","298.6"
"4472","shenmj",32,"7","3","1","582.5"
"4473","shenmj",33,"7","4","1","467.2"
"4474","shenmj",34,"8","3","1","571.3"
"4475","shenmj",35,"5","4","1","405"
"4476","shenmj",36,"7","4","1","457"
"4477","shenmj",37,"6","3","1","469.2"
"4478","shenmj",38,"9","3","1","482.2"
"4479","shenmj",39,"4","3","1","277.8"
"4480","shenmj",40,"5","3","1","403.8"
"4481","shenmj",41,"15","3","1","479.4"
"4482","shenmj",42,"12","3","1","529.8"
"4483","shenmj",43,"8","4","1","436.5"
"4484","shenmj",44,"11","3","1","355"
"4485","shenmj",45,"10","4","1","498"
"4486","shenmj",46,"8","3","1","545.7"
"4487","shenmj",47,"6","4","1","384.1"
"4488","shenmj",48,"9","4","1","526.4"
"4489","shenmj",49,"4","3","1","347.2"
"4490","shenmj",50,"9","4","1","560.4"
"4491","shenmj",51,"15","4","1","594.8"
"4492","shenmj",52,"8","4","1","527.5"
"4493","shenmj",53,"14","4","1","494"
"4494","shenmj",54,"8","3","1","485.7"
"4495","shenmj",55,"9","3","1","355.9"
"4496","shenmj",56,"13","3","1","551.3"
"4497","shenmj",57,"9","3","1","429.4"
"4498","shenmj",58,"5","4","1","376.5"
"4499","shenmj",59,"7","4","1","575.9"
"4500","shenmj",60,"13","3","1","454.5"
"4501","shenmj",61,"9","3","1","462.3"
"4502","shenmj",62,"22","3","1","504.7"
"4503","shenmj",63,"5","4","1","501.9"
"4504","shenmj",64,"9","3","1","480.5"
"4505","shenmj",65,"11","3","1","515.4"
"4506","shenmj",66,"5","3","1","349.9"
"4507","shenmj",67,"8","3","1","400.8"
"4508","shenmj",68,"5","3","1","350.2"
"4509","shenmj",69,"8","3","1","332.9"
"4510","shenmj",70,"11","4","1","485.6"
"4511","shenmj",71,"6","3","1","509.4"
"4512","shenmj",72,"7","4","1","464.6"
"4513","shenmj",73,"10","3","1","559.3"
"4514","shenmj",74,"5","4","1","351.6"
"4515","shenmj",75,"9","3","1","546.4"
"4516","shenmj",76,"6","3","1","456.1"
"4517","shenmj",77,"8","4","1","562.4"
"4518","shenmj",78,"7","3","1","476.4"
"4519","shenmj",79,"6","3","1","470.8"
"4520","shenmj",80,"10","4","1","456.9"
"4521","shenmj",81,"8","4","1","586.5"
"4522","shenmj",82,"13","4","1","497.2"
"4523","shenmj",83,"5","4","1","475.5"
"4524","shenmj",84,"9","4","1","592.5"
"4525","shenmj",85,"10","3","1","536.7"
"4526","shenmj",86,"8","4","1","589.3"
"4527","shenmj",87,"5","3","1","336.6"
"4528","shenmj",88,"4","4","1","318.3"
"4529","shenmj",89,"6","3","1","438.5"
"4530","shenmj",90,"9","3","1","533.4"
"4531","shenmj",91,"5","3","1","395"
"4532","shenmj",92,"4","4","1","407.7"
"4533","shenmj",93,"9","3","1","525.8"
"4534","shenmj",94,"4","3","1","310"
"4535","shenmj",95,"7","3","1","519.9"
"4536","shenmj",96,"6","4","1","367.6"
"4537","shenmj",97,"5","3","1","353.2"
"4538","shenmj",98,"10","4","1","439.4"
"4539","shenmj",99,"6","4","1","427.7"
"4540","shenmj",100,"6","4","1","480.9"
"4541","shenmj",101,"5","4","1","355.8"
"4542","shenmj",102,"5","3","1","344.1"
"4543","shenmj",103,"7","4","1","425.2"
"4544","shenmj",104,"3","4","1","618.3"
"4545","shenmj",105,"7","3","1","363.6"
"4546","shenmj",106,"8","3","1","490.9"
"4547","shenmj",107,"7","4","1","427.1"
"4548","shenmj",108,"10","4","1","634.9"
"4549","shenmj",109,"5","3","1","405.2"
"4550","shenmj",110,"7","4","1","430.1"
"4551","shenmj",111,"7","4","1","454.2"
"4552","shenmj",112,"7","3","1","520.8"
"4553","shenmj",113,"13","4","1","477.5"
"4554","shenmj",114,"6","4","1","462.7"
"4555","shenmj",115,"11","3","1","499.2"
"4556","shenmj",116,"4","4","1","331.7"
"4557","shenmj",117,"7","4","1","445.5"
"4558","shenmj",118,"6","3","1","414.2"
"4559","shenmj",119,"10","3","1","473.5"
"4560","shenmj",120,"4","4","1","392.8"
"4561","sln",1,"5","3","1","436.3"
"4562","sln",2,"5","4","1","478.2"
"4563","sln",3,"4","3","1","333.2"
"4564","sln",4,"4","4","1","384.7"
"4565","sln",5,"6","3","1","479.4"
"4566","sln",6,"5","3","1","406.2"
"4567","sln",7,"5","3","1","332.6"
"4568","sln",8,"5","3","1","408.7"
"4569","sln",9,"4","3","1","418.3"
"4570","sln",10,"5","4","1","428.3"
"4571","sln",11,"5","4","1","443.3"
"4572","sln",12,"3","3","1","337.4"
"4573","sln",13,"5","3","1","517"
"4574","sln",14,"4","4","1","415.5"
"4575","sln",15,"6","4","1","576"
"4576","sln",16,"5","3","1","467.7"
"4577","sln",17,"8","4","1","525.1"
"4578","sln",18,"7","4","1","644.8"
"4579","sln",19,"4","4","1","354"
"4580","sln",20,"5","4","1","519.3"
"4581","sln",21,"4","3","1","398.7"
"4582","sln",22,"7","4","1","578.5"
"4583","sln",23,"6","4","1","431.8"
"4584","sln",24,"5","3","1","506.9"
"4585","sln",25,"5","4","1","420.6"
"4586","sln",26,"5","3","1","521.7"
"4587","sln",27,"6","3","1","485.8"
"4588","sln",28,"5","4","1","431.9"
"4589","sln",29,"4","3","1","389.5"
"4590","sln",30,"4","3","1","312.5"
"4591","sln",31,"3","4","1","317.1"
"4592","sln",32,"7","3","1","585"
"4593","sln",33,"5","4","1","478.4"
"4594","sln",34,"7","3","1","567.7"
"4595","sln",35,"5","3","1","360.3"
"4596","sln",36,"5","4","1","483.1"
"4597","sln",37,"6","3","1","483.2"
"4598","sln",38,"7","3","1","480.4"
"4599","sln",39,"3","4","1","285.9"
"4600","sln",40,"5","4","1","435.8"
"4601","sln",41,"8","3","1","458.9"
"4602","sln",42,"6","3","1","526.2"
"4603","sln",43,"5","3","1","415.5"
"4604","sln",44,"4","3","1","374.9"
"4605","sln",45,"5","3","1","483.1"
"4606","sln",46,"7","3","1","546.4"
"4607","sln",47,"6","3","1","370.1"
"4608","sln",48,"6","3","1","512.8"
"4609","sln",49,"5","3","1","344.9"
"4610","sln",50,"8","4","1","602.2"
"4611","sln",51,"6","4","1","621.5"
"4612","sln",52,"5","3","1","504.1"
"4613","sln",53,"6","3","1","452.5"
"4614","sln",54,"6","4","1","507.9"
"4615","sln",55,"7","3","1","371.6"
"4616","sln",56,"8","3","1","554.2"
"4617","sln",57,"6","4","1","503.3"
"4618","sln",58,"5","4","1","351.6"
"4619","sln",59,"4","3","1","358.8"
"4620","sln",60,"6","3","1","440.3"
"4621","sln",61,"5","4","1","492.2"
"4622","sln",62,"6","4","1","554.2"
"4623","sln",63,"5","3","1","468.5"
"4624","sln",64,"5","3","1","485"
"4625","sln",65,"7","3","1","505.9"
"4626","sln",66,"3","3","1","327.1"
"4627","sln",67,"5","4","1","438.2"
"4628","sln",68,"4","4","1","482.5"
"4629","sln",69,"5","3","1","328.6"
"4630","sln",70,"7","3","1","445.4"
"4631","sln",71,"5","4","1","542.7"
"4632","sln",72,"6","4","1","457"
"4633","sln",73,"7","4","1","605.8"
"4634","sln",74,"5","3","1","337"
"4635","sln",75,"6","3","1","555.6"
"4636","sln",76,"4","3","1","462.3"
"4637","sln",77,"6","4","1","583.8"
"4638","sln",78,"5","3","1","483.7"
"4639","sln",79,"6","3","1","484"
"4640","sln",80,"6","4","1","497.9"
"4641","sln",81,"7","3","1","557.5"
"4642","sln",82,"6","3","1","478.8"
"4643","sln",83,"5","4","1","429.9"
"4644","sln",84,"6","4","1","565.8"
"4645","sln",85,"5","3","1","530"
"4646","sln",86,"7","4","1","557.3"
"4647","sln",87,"5","4","1","353.2"
"4648","sln",88,"4","3","1","284.2"
"4649","sln",89,"5","4","1","475.9"
"4650","sln",90,"5","3","1","551.9"
"4651","sln",91,"5","4","1","441.5"
"4652","sln",92,"4","3","1","364.5"
"4653","sln",93,"7","3","1","530.9"
"4654","sln",94,"4","4","1","324.7"
"4655","sln",95,"6","4","1","536.7"
"4656","sln",96,"4","4","1","443.9"
"4657","sln",97,"4","3","1","368.5"
"4658","sln",98,"5","3","1","387.5"
"4659","sln",99,"5","3","1","403.2"
"4660","sln",100,"6","4","1","478.3"
"4661","sln",101,"4","3","1","340"
"4662","sln",102,"4","3","1","323.7"
"4663","sln",103,"5","3","1","412"
"4664","sln",104,"6","3","1","408.3"
"4665","sln",105,"4","3","1","371.4"
"4666","sln",106,"7","3","1","522.4"
"4667","sln",107,"5","3","1","410.3"
"4668","sln",108,"6","4","1","567.7"
"4669","sln",109,"5","4","1","428"
"4670","sln",110,"5","4","1","421"
"4671","sln",111,"5","3","1","419.1"
"4672","sln",112,"7","3","1","491.8"
"4673","sln",113,"6","3","1","437"
"4674","sln",114,"4","3","1","431.5"
"4675","sln",115,"5","4","1","554.1"
"4676","sln",116,"3","3","1","283.3"
"4677","sln",117,"6","3","1","406.5"
"4678","sln",118,"5","3","1","415.7"
"4679","sln",119,"6","3","1","470.4"
"4680","sln",120,"5","3","1","360.7"
"4681","sunjm",1,"9","3","1","423.8"
"4682","sunjm",2,"10","4","1","602"
"4683","sunjm",3,"3","3","1","322.3"
"4684","sunjm",4,"4","3","1","335.2"
"4685","sunjm",5,"8","3","1","480.2"
"4686","sunjm",6,"4","3","1","393.3"
"4687","sunjm",7,"4","3","1","317.7"
"4688","sunjm",8,"5","3","1","419"
"4689","sunjm",9,"4","3","1","409.6"
"4690","sunjm",10,"10","4","1","484.2"
"4691","sunjm",11,"5","3","1","409.5"
"4692","sunjm",12,"5","3","1","334.4"
"4693","sunjm",13,"5","3","1","521.7"
"4694","sunjm",14,"4","3","1","355.5"
"4695","sunjm",15,"7","4","1","568.3"
"4696","sunjm",16,"5","3","1","466.9"
"4697","sunjm",17,"10","3","1","523.1"
"4698","sunjm",18,"7","3","1","565.5"
"4699","sunjm",19,"4","3","1","327.3"
"4700","sunjm",20,"7","3","1","430.3"
"4701","sunjm",21,"4","3","1","394.8"
"4702","sunjm",22,"8","4","1","566.5"
"4703","sunjm",23,"5","3","1","403.9"
"4704","sunjm",24,"6","3","1","517.9"
"4705","sunjm",25,"6","4","1","435.6"
"4706","sunjm",26,"9","4","1","554.4"
"4707","sunjm",27,"5","3","1","483.7"
"4708","sunjm",28,"5","3","1","372.5"
"4709","sunjm",29,"6","3","1","401.7"
"4710","sunjm",30,"5","3","1","302.6"
"4711","sunjm",31,"5","3","1","311.4"
"4712","sunjm",32,"6","3","1","566.3"
"4713","sunjm",33,"6","3","1","431.2"
"4714","sunjm",34,"7","3","1","582.5"
"4715","sunjm",35,"9","3","1","367.9"
"4716","sunjm",36,"6","3","1","447.4"
"4717","sunjm",37,"9","4","1","497"
"4718","sunjm",38,"9","3","1","458.2"
"4719","sunjm",39,"3","3","1","274.4"
"4720","sunjm",40,"6","3","1","402.5"
"4721","sunjm",41,"7","3","1","482.3"
"4722","sunjm",42,"7","3","1","532.55"
"4723","sunjm",43,"5","3","1","417"
"4724","sunjm",44,"8","3","1","386.2"
"4725","sunjm",45,"9","4","1","495.3"
"4726","sunjm",46,"5","3","1","540.3"
"4727","sunjm",47,"5","3","1","382.3"
"4728","sunjm",48,"7","3","1","512.8"
"4729","sunjm",49,"4","3","1","316.3"
"4730","sunjm",50,"8","4","1","517.8"
"4731","sunjm",51,"9","3","1","589.9"
"4732","sunjm",52,"7","4","1","525.4"
"4733","sunjm",53,"5","3","1","451.6"
"4734","sunjm",54,"7","4","1","490.3"
"4735","sunjm",55,"5","3","1","372"
"4736","sunjm",56,"7","3","1","534.9"
"4737","sunjm",57,"9","3","1","434"
"4738","sunjm",58,"4","3","1","333.4"
"4739","sunjm",59,"4","3","1","378.6"
"4740","sunjm",60,"7","3","1","446"
"4741","sunjm",61,"6","3","1","476.9"
"4742","sunjm",62,"8","3","1","508.8"
"4743","sunjm",63,"7","3","1","486"
"4744","sunjm",64,"5","4","1","528.9"
"4745","sunjm",65,"10","4","1","528"
"4746","sunjm",66,"7","4","1","360.4"
"4747","sunjm",67,"5","3","1","408.8"
"4748","sunjm",68,"4","4","1","387.1"
"4749","sunjm",69,"5","4","1","372.2"
"4750","sunjm",70,"8","4","1","467.3"
"4751","sunjm",71,"7","3","1","492.2"
"4752","sunjm",72,"5","3","1","437"
"4753","sunjm",73,"9","4","1","608"
"4754","sunjm",74,"7","3","1","335.9"
"4755","sunjm",75,"10","3","1","538.1"
"4756","sunjm",76,"5","3","1","484.5"
"4757","sunjm",77,"6","4","1","579.1"
"4758","sunjm",78,"9","4","1","517.9"
"4759","sunjm",79,"11","4","1","493.05"
"4760","sunjm",80,"8","3","1","428.2"
"4761","sunjm",81,"7","3","1","533.1"
"4762","sunjm",82,"9","4","1","500.4"
"4763","sunjm",83,"6","3","1","418.2"
"4764","sunjm",84,"7","3","1","532.1"
"4765","sunjm",85,"9","3","1","557.7"
"4766","sunjm",86,"5","3","1","538.7"
"4767","sunjm",87,"6","3","1","334.2"
"4768","sunjm",88,"4","3","1","299.6"
"4769","sunjm",89,"8","4","1","510.9"
"4770","sunjm",90,"10","4","1","577.8"
"4771","sunjm",91,"4","3","1","394.9"
"4772","sunjm",92,"5","3","1","383.3"
"4773","sunjm",93,"11","3","1","546.4"
"4774","sunjm",94,"4","3","1","305.7"
"4775","sunjm",95,"7","3","1","505.3"
"4776","sunjm",96,"2","3","1","344.8"
"4777","sunjm",97,"5","3","1","368"
"4778","sunjm",98,"6","4","1","425.3"
"4779","sunjm",99,"1","3","1","395.1"
"4780","sunjm",100,"6","3","1","446.7"
"4781","sunjm",101,"3","3","1","334.9"
"4782","sunjm",102,"4","3","1","342.7"
"4783","sunjm",103,"6","3","1","397.4"
"4784","sunjm",104,"4","3","1","390"
"4785","sunjm",105,"5","3","1","357"
"4786","sunjm",106,"10","4","1","528"
"4787","sunjm",107,"8","4","1","590.4"
"4788","sunjm",108,"7","4","1","587.9"
"4789","sunjm",109,"4","4","1","431.1"
"4790","sunjm",110,"7","4","1","471.3"
"4791","sunjm",111,"4","4","1","463.4"
"4792","sunjm",112,"7","3","1","496.1"
"4793","sunjm",113,"6","3","1","449.7"
"4794","sunjm",114,"5","3","1","421.7"
"4795","sunjm",115,"8","4","1","539.5"
"4796","sunjm",116,"3","3","1","308.9"
"4797","sunjm",117,"4","3","1","403.1"
"4798","sunjm",118,"6","4","1","429.8"
"4799","sunjm",119,"6","3","1","471.6"
"4800","sunjm",120,"6","4","1","398.5"
"4801","tianjc",1,"4","4","1","476.6"
"4802","tianjc",2,"8","4","1","495.5"
"4803","tianjc",3,"3","3","1","321.7"
"4804","tianjc",4,"3","3","1","322.6"
"4805","tianjc",5,"5","4","1","571.5"
"4806","tianjc",6,"6","3","1","402.9"
"4807","tianjc",7,"3","4","1","390.3"
"4808","tianjc",8,"5","4","1","470.2"
"4809","tianjc",9,"4","4","1","480.2"
"4810","tianjc",10,"4","4","1","494.1"
"4811","tianjc",11,"6","4","1","512.4"
"4812","tianjc",12,"4","4","1","387.3"
"4813","tianjc",13,"3","4","1","524.8"
"4814","tianjc",14,"3","4","1","403.5"
"4815","tianjc",15,"5","3","1","544.3"
"4816","tianjc",16,"4","4","1","606.5"
"4817","tianjc",17,"6","3","1","494"
"4818","tianjc",18,"5","3","1","586.2"
"4819","tianjc",19,"3","4","1","366.5"
"4820","tianjc",20,"3","4","1","547.3"
"4821","tianjc",21,"3","3","1","391"
"4822","tianjc",22,"9","3","1","519.8"
"4823","tianjc",23,"4","4","1","424.2"
"4824","tianjc",24,"6","4","1","562"
"4825","tianjc",25,"3","4","1","540.4"
"4826","tianjc",26,"7","4","1","555.5"
"4827","tianjc",27,"5","4","1","516.5"
"4828","tianjc",28,"3","4","1","550.5"
"4829","tianjc",29,"6","4","1","445.4"
"4830","tianjc",30,"3","4","1","332.5"
"4831","tianjc",31,"3","4","1","333.9"
"4832","tianjc",32,"4","4","1","601.9"
"4833","tianjc",33,"3","4","1","472.7"
"4834","tianjc",34,"3","3","1","560.3"
"4835","tianjc",35,"3","4","1","407"
"4836","tianjc",36,"4","4","1","497.4"
"4837","tianjc",37,"5","4","1","549.5"
"4838","tianjc",38,"8","4","1","498.7"
"4839","tianjc",39,"3","4","1","357.1"
"4840","tianjc",40,"3","3","1","385.7"
"4841","tianjc",41,"6","3","1","487.8"
"4842","tianjc",42,"6","4","1","574.2"
"4843","tianjc",43,"5","4","1","444.9"
"4844","tianjc",44,"4","3","1","365"
"4845","tianjc",45,"6","4","1","500.1"
"4846","tianjc",46,"5","3","1","548.4"
"4847","tianjc",47,"5","4","1","406.4"
"4848","tianjc",48,"4","4","1","528"
"4849","tianjc",49,"5","4","1","363.9"
"4850","tianjc",50,"5","4","1","618.4"
"4851","tianjc",51,"NA","NA","NA","NA"
"4852","tianjc",52,"4","3","1","511"
"4853","tianjc",53,"4","4","1","501.5"
"4854","tianjc",54,"7","4","1","516.9"
"4855","tianjc",55,"6","4","1","386.1"
"4856","tianjc",56,"6","4","1","642"
"4857","tianjc",57,"4","4","1","545.4"
"4858","tianjc",58,"3","4","1","514.6"
"4859","tianjc",59,"3","3","1","364.6"
"4860","tianjc",60,"3","4","1","539.2"
"4861","tianjc",61,"4","3","1","489.7"
"4862","tianjc",62,"6","3","1","518"
"4863","tianjc",63,"4","3","1","465.2"
"4864","tianjc",64,"4","4","1","532.1"
"4865","tianjc",65,"NA","NA","NA","NA"
"4866","tianjc",66,"2","4","1","464.8"
"4867","tianjc",67,"4","4","1","443.2"
"4868","tianjc",68,"2","4","1","387.5"
"4869","tianjc",69,"5","4","1","413.7"
"4870","tianjc",70,"8","3","1","439.4"
"4871","tianjc",71,"4","4","1","545.9"
"4872","tianjc",72,"5","4","1","471.4"
"4873","tianjc",73,"4","3","1","560.3"
"4874","tianjc",74,"5","4","1","383.5"
"4875","tianjc",75,"5","3","1","552.4"
"4876","tianjc",76,"5","4","1","509"
"4877","tianjc",77,"7","4","1","582.8"
"4878","tianjc",78,"7","4","1","521.3"
"4879","tianjc",79,"4","4","1","529.4"
"4880","tianjc",80,"5","4","1","457.9"
"4881","tianjc",81,"5","4","1","587.4"
"4882","tianjc",82,"8","4","1","496.1"
"4883","tianjc",83,"3","3","1","386.7"
"4884","tianjc",84,"14","4","1","672"
"4885","tianjc",85,"5","4","1","585.7"
"4886","tianjc",86,"6","4","1","598.7"
"4887","tianjc",87,"3","4","1","457.5"
"4888","tianjc",88,"3","3","1","291.1"
"4889","tianjc",89,"4","4","1","482.6"
"4890","tianjc",90,"4","3","1","525.8"
"4891","tianjc",91,"4","4","1","442.6"
"4892","tianjc",92,"4","4","1","395.7"
"4893","tianjc",93,"6","4","1","563.5"
"4894","tianjc",94,"3","4","1","502.6"
"4895","tianjc",95,"3","3","1","494.8"
"4896","tianjc",96,"3","4","1","429.6"
"4897","tianjc",97,"2","3","1","379.5"
"4898","tianjc",98,"5","4","1","464.7"
"4899","tianjc",99,"3","4","1","436.3"
"4900","tianjc",100,"4","4","1","487.7"
"4901","tianjc",101,"3","4","1","416.7"
"4902","tianjc",102,"3","4","1","394.2"
"4903","tianjc",103,"3","3","1","407.5"
"4904","tianjc",104,"3","3","1","391.1"
"4905","tianjc",105,"5","4","1","481.8"
"4906","tianjc",106,"NA","NA","NA","NA"
"4907","tianjc",107,"3","4","1","432.6"
"4908","tianjc",108,"7","4","1","563.8"
"4909","tianjc",109,"5","3","1","414.9"
"4910","tianjc",110,"3","3","1","400.6"
"4911","tianjc",111,"4","4","1","497.2"
"4912","tianjc",112,"3","4","1","540.7"
"4913","tianjc",113,"4","4","1","482.2"
"4914","tianjc",114,"3","3","1","434.6"
"4915","tianjc",115,"6","4","1","592.8"
"4916","tianjc",116,"3","3","1","296.6"
"4917","tianjc",117,"4","4","1","451.7"
"4918","tianjc",118,"4","4","1","450.4"
"4919","tianjc",119,"4","4","1","492.7"
"4920","tianjc",120,"4","4","1","386"
"4921","wangg",1,"4","4","1","458.1"
"4922","wangg",2,"5","4","1","454.3"
"4923","wangg",3,"3","4","1","382.5"
"4924","wangg",4,"4","4","1","367.5"
"4925","wangg",5,"4","4","1","549.7"
"4926","wangg",6,"5","3","1","418.8"
"4927","wangg",7,"4","3","1","318.6"
"4928","wangg",8,"5","4","1","479.1"
"4929","wangg",9,"5","4","1","465.2"
"4930","wangg",10,"4","4","1","463.5"
"4931","wangg",11,"4","3","1","403.2"
"4932","wangg",12,"6","3","1","339.5"
"4933","wangg",13,"4","3","1","492.7"
"4934","wangg",14,"4","4","1","394"
"4935","wangg",15,"8","3","1","545.1"
"4936","wangg",16,"6","3","1","476"
"4937","wangg",17,"5","3","1","490.2"
